endpoint,endpoint_string,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio,phecode_category
phecode_109-16,Malignant neoplasm of choroid,5,6,18,3,6,13,18,12,23,13,9.95123892924669e-5,1.1941724385001195e-4,3.5827312354451543e-4,5.9715753015645525e-5,1.1943150603129105e-4,2.587734140175568e-4,3.5832304813472946e-4,2.3888678756992416e-4,4.5791192163733375e-4,2.5883008800222995e-4,2.600983554334409,Neoplasms
phecode_688-1,Sarcoidosis,57,65,69,59,71,80,58,111,94,150,0.0011374067126950552,0.0012970686249077087,0.0013769981440459797,0.001177480192388289,0.001417052530736069,0.0015967426450041915,0.001157684630738523,0.0022157015390143124,0.001876359861867976,0.002994310809462022,2.6325770509715753,Derm
phecode_174-6,Cyst of spleen*,9,8,2,10,9,2,12,7,19,24,1.7909378544564504e-4,1.5920081192414082e-4,3.9802579207132624e-5,1.990208175775186e-4,1.7912230072644045e-4,3.980654021455725e-5,2.3885350318471338e-4,1.3933675703650623e-4,3.782072974102753e-4,4.7775455359808897e-4,2.6676221757738627,Blood
phecode_823-1,Nonspecific elevation of levels of transaminase and lactic acid dehydrogenase [LDH],26,16,26,35,36,34,39,39,40,70,5.175983436853002e-4,3.185283987975553e-4,5.176395635900294e-4,6.969196153003723e-4,7.168458781362007e-4,6.77021107128634e-4,7.766294282812593e-4,7.766603604500647e-4,7.965905922651054e-4,0.0013940890623755278,2.6933800685095193,Signs/Symptoms
phecode_387-4,Presbyopia,12,17,15,19,21,34,24,26,20,33,2.3885350318471338e-4,3.383960029460358e-4,2.985847084817963e-4,3.782298841422144e-4,4.180602006688963e-4,6.76872847444805e-4,4.778021102926538e-4,5.176395635900294e-4,3.9823185058340967e-4,6.571218064875844e-4,2.751149963161353,Eye
phecode_347-1,Cerebral cysts,32,20,33,40,32,37,52,35,63,89,6.370060714641187e-4,3.981367201496994e-4,6.569517439082656e-4,7.963368504877563e-4,6.371329019412643e-4,7.367142544252634e-4,0.001035382195408478,6.969057385209669e-4,0.0012545052669308428,0.0017723081824880021,2.7822469233526497,Neuro
phecode_122-21,Follicular lymphoma,42,58,53,45,62,70,72,77,73,117,8.362202843148966e-4,0.0011548493718017642,0.0010553144040460357,8.96039505386193e-4,0.0012345924849160677,0.0013939780149753067,0.0014338345116001194,0.001533528509689112,0.0014539226035172976,0.0023303059273422563,2.7867129882545756,Neoplasms
phecode_139-54,Testicular limpoma,70,77,92,92,86,119,131,121,141,195,0.0030591731492002447,0.0033655317103020235,0.004021330535886004,0.004021857923497268,0.003759727201189123,0.005203095623278388,0.005728027984258854,0.005291468054401539,0.006166899930020993,0.008529437494532412,2.788151267855581,Neoplasms
phecode_976,Adverse effect of anesthesia,11,4,8,9,12,11,25,20,20,31,2.1893597118006488e-4,7.96130804291145e-5,1.5922933004259386e-4,1.7913299629791809e-4,2.3885825752901132e-4,2.189621195533173e-4,4.976709001871242e-4,3.9816842524387816e-4,3.981922073785016e-4,6.172470780319774e-4,2.8193040855964218,Rx
phecode_050,Enterovirus,17,17,21,23,24,32,29,30,30,49,3.3880064571417185e-4,3.388141504733433e-4,4.185601530734274e-4,4.5842302479470623e-4,4.7835446065534564e-4,6.378440869859874e-4,5.781153439786297e-4,5.980861244019139e-4,5.980861244019139e-4,9.76932432163008e-4,2.883502273449603,ID
phecode_105-1,"Malignant neoplasm of the breast, female",440,736,822,830,849,936,967,1010,1079,1284,0.01657188053180671,0.027722324757994653,0.03096395072889592,0.03126765869278583,0.03198462929475588,0.03526353464190182,0.03643694185915068,0.03806293574524213,0.040669405600995065,0.048398039954768185,2.920491724634205,Neoplasms
phecode_468-29,Tuberculosis pneumonia,13,5,11,9,3,13,15,15,15,38,2.5930506243268043e-4,9.973868464622689e-5,2.194294833433074e-4,1.795367950687227e-4,5.984679221193744e-5,2.5934644695367674e-4,2.992697817325725e-4,2.992697817325725e-4,2.992876952852212e-4,7.582711417967035e-4,2.9242434940643025,Resp
phecode_135-16,Benign neoplasm of the salivary glands,50,44,55,47,56,56,53,64,73,147,9.9589690475242e-4,8.764241893076249e-4,0.0010955520586419139,9.361990319303627e-4,0.0011155600709177474,0.0011155600709177474,0.0010558610247828513,0.001275103602167676,0.0014545019825061268,0.0029290453703150216,2.94111303724072,Neoplasms
phecode_617,Fistula involving female genital tract,28,15,24,26,22,33,31,35,42,83,0.0010251153254741158,5.492694716027684e-4,8.788633367511352e-4,9.52171683879001e-4,8.057722594586675e-4,0.0012088354884794315,0.0011356143307201993,0.0012821452121034508,0.0015387997362057595,0.003040961383454239,2.96645782955961,Genitourinary
phecode_321-21,Acute (transverse) myelitis,10,9,6,3,11,6,10,15,6,30,1.9904854794084277e-4,1.7914369314675849e-4,1.194362608487937e-4,5.971931919976112e-5,2.1898391463608856e-4,1.1945290569193095e-4,1.99100067694023e-4,2.9865604778496767e-4,1.1946479770627588e-4,5.973477758751145e-4,3.001015491218988,Neuro
phecode_109-1,Malignant neoplasm of eye,9,13,17,13,9,26,22,22,36,27,1.7914369314675849e-4,2.5877856517238636e-4,3.3840947546531303e-4,2.587991718426501e-4,1.79168657429527e-4,5.176395635900294e-4,4.3800270765310186e-4,4.3801142811635175e-4,7.167887862376553e-4,5.376344086021505e-4,3.001135005973716,Neoplasms
phecode_602-3,Dysplasia of prostate,9,8,8,9,15,16,8,12,22,27,3.9268729002137965e-4,3.4908583147881485e-4,3.4910106475824753e-4,3.9277297721916735e-4,6.5470734581642e-4,6.983849847228285e-4,3.4923822412363033e-4,5.239030779305828e-4,9.605728507182465e-4,0.0011791937808446522,3.002882473686509,Genitourinary
phecode_107,Malignant neoplasm of male genitalia,815,771,872,1039,1193,1343,1519,1780,1987,2461,0.036222222222222225,0.03426666666666667,0.0387624466571835,0.04619009513648084,0.053043439598061445,0.05971808439681622,0.06754413268709147,0.07914980657210191,0.08836216480633255,0.10947508896797153,3.0223184070912383,Neoplasms
phecode_106-3,Malignant neoplasm of the ovary,101,113,115,132,138,131,180,209,221,306,0.003705198283135845,0.0041454198613302025,0.004219564100682469,0.0048436811977102595,0.0050640343473634,0.004807163039888445,0.00660526219221313,0.007669724770642202,0.008111282390075608,0.011233067802209904,3.0317049031726713,Neoplasms
phecode_540-2,Acute hepatitis,37,34,36,32,37,33,28,40,55,113,7.398816189409694e-4,6.799048133261344e-4,7.199424046076314e-4,6.399872002559949e-4,7.400296011840473e-4,6.600660066006601e-4,5.600896143382942e-4,8.001600320064013e-4,0.0011002640633752101,0.0022606329772336255,3.05539821420268,GI
phecode_107-2,Malignant neoplasm of the prostate,779,749,853,998,1160,1316,1449,1740,1946,2383,0.034493446687920655,0.03317094774136404,0.037776793622674935,0.044204278690702925,0.051379722726668735,0.05829973862579187,0.0642002658396101,0.07709690283131729,0.08623593016041833,0.10561070732139692,3.0617615072483026,Neoplasms
phecode_622-1,Polyp of corpus uteri,336,336,369,415,481,504,539,604,757,1035,0.01258568378469491,0.012587098224320073,0.013823331085637222,0.015547729656826015,0.018020380638393525,0.018882062041060993,0.020196342925659472,0.022632742533817963,0.028369060110927897,0.038796011695029615,3.0825509649470404,Genitourinary
phecode_603-1,Hydrocele,151,180,190,219,238,260,300,328,358,473,0.006657848324514991,0.007937907920268125,0.008380011467384114,0.009659917956861188,0.01049938238927122,0.011470419552653637,0.01323509948383112,0.01447229085774797,0.015797370046774336,0.020874707621695573,3.1353534361593085,Genitourinary
phecode_707-1,Villonodular synovitis,7,4,13,9,8,13,10,12,12,22,1.3931457230426304e-4,7.961466502129693e-5,2.587579617834395e-4,1.7914725904693657e-4,1.5924517785695803e-4,2.587991718426501e-4,1.9908024924847207e-4,2.389010551463269e-4,2.3892008123282762e-4,4.380201489268506e-4,3.1441086289969338,Musc/Skel
phecode_100-9,Malignant neoplasm of the salivary glands,12,21,14,24,15,22,18,25,14,38,2.3885350318471338e-4,4.180019506757698e-4,2.786846086471853e-4,4.777450433951748e-4,2.9860254011227454e-4,4.3795911054486094e-4,3.583301813548862e-4,4.977006231211801e-4,2.787289957792466e-4,7.566405161084784e-4,3.1678016274408294,Neoplasms
phecode_384,Anomalies of pupillary function,64,61,74,81,97,93,108,118,136,203,0.0012752814586031683,0.0012155753058865728,0.0014746617245571033,0.0016142210885031587,0.0019331566255455686,0.0018535127055306427,0.0021525092677482363,0.0023519563094217774,0.0027108373696904465,0.004046484740965177,3.173013073833397,Eye
phecode_321-2,Myelitis,11,12,8,9,8,8,8,20,11,35,2.1897955527243047e-4,2.389010551463269e-4,1.5927371187385522e-4,1.7919362867098058e-4,1.5928956852438126e-4,1.5929591206865655e-4,1.5930225611820228e-4,3.9825564029550566e-4,2.190536880675482e-4,6.970306494334137e-4,3.1830855102716975,Neuro
phecode_721-15,Infective (teno)synovitis*,10,9,7,14,10,13,15,15,30,32,1.990128960356631e-4,1.7911517105498835e-4,1.3931734500945367e-4,2.7865132757453926e-4,1.9904062419139745e-4,2.587579617834395e-4,2.985847084817963e-4,2.9860254011227454e-4,5.972169689248104e-4,6.37069480390205e-4,3.201146725064702,Musc/Skel
phecode_344-3,Cerebrospinal fluid leak,20,11,20,19,16,25,20,19,25,64,3.980495571698676e-4,2.1894468661053722e-4,3.9810502010430353e-4,3.782298841422144e-4,3.1850937611975955e-4,4.976709001871242e-4,3.9815257206561556e-4,3.782750657004061e-4,4.977501692350575e-4,0.0012742911755336094,3.2013380057343106,Neuro
phecode_416-8,Pre-excitation syndrome [Anomalous atrioventricular excitation],10,10,20,11,6,13,19,17,20,32,1.9910403185664509e-4,1.9910799617712648e-4,3.9823185058340967e-4,2.1904060216252814e-4,1.1947669208865171e-4,2.5888678681668825e-4,3.7838053132592504e-4,3.385847158875899e-4,3.983508275738443e-4,6.374121068462044e-4,3.2014023066350616,Cardio
phecode_374-6,Peripheral retinal degeneration,29,32,57,50,46,58,50,68,63,93,5.775396809591141e-4,6.372978570859556e-4,0.0011352320254929297,9.9589690475242e-4,9.162799035914188e-4,0.0011553554710065537,9.960556197458066e-4,0.0013546626292407914,0.0012551050901484211,0.0018528480066941605,3.2081743779356513,Eye
phecode_719-93,Contracture of muscle*,13,4,8,14,6,15,10,13,22,42,0.00025874251139462214,7.961624967655899e-5,1.592420080417214e-4,2.786901562655519e-4,1.1944101604490982e-4,2.986144290492117e-4,1.9908817615321825e-4,2.588197817950147e-4,4.3801142811635175e-4,8.362868862251603e-4,3.232120155739287,Musc/Skel
phecode_614-1,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)",127,102,123,126,144,169,182,213,227,412,0.004684963848310462,0.003762865680451544,0.004537908135030438,0.004648931852562447,0.005313064974357082,0.006236162361623616,0.006716610694910876,0.007862099512771299,0.008379475821336286,0.015209686946249261,3.2464897144797242,Genitourinary
phecode_622,Polyp of female genital organs,437,413,511,551,655,806,854,966,1177,1423,0.016800584368151936,0.015878508266051517,0.019649311697300623,0.02118823303210921,0.02518843254883864,0.030997615568033227,0.032846153846153844,0.03715813363080355,0.04527619633789814,0.05474550840610934,3.2585478699114643,Genitourinary
phecode_504-3,Periodontitis,80,78,83,94,103,122,114,146,150,263,0.0015959781350995492,0.0015561097256857855,0.0016558933844066715,0.0018753865490892404,0.002055026835059157,0.0024341580207501994,0.002274722643467156,0.0029134738186462326,0.0029935339666320748,0.005248872390532072,3.288812218097633,GI
phecode_374-1,Retinal detachments and breaks,296,378,423,471,459,538,588,639,669,975,0.005932695969374462,0.007576820541602357,0.00847916290817247,0.009441526680832297,0.00920153158390634,0.010785453670662764,0.011788528238336775,0.012811002626355782,0.013414071742225251,0.019549656126561465,3.2952398416301727,Eye
phecode_089,Infections,4934,6286,7440,8411,9286,10200,11007,12002,13429,16351,0.15179670194437608,0.19340348286259307,0.2289089902159867,0.2588159271339775,0.2857758355388687,0.31391376604191673,0.3387707365116494,0.36941734125396286,0.4133398996583459,0.5033245090192698,3.3157802677669936,ID
phecode_177-2,Enlargement of lymph nodes [Lymphadenopathy],712,724,791,854,993,1114,1200,1511,1706,2361,0.014411788519148247,0.014655277114286871,0.016011821623044067,0.01728849930157702,0.020103249316732463,0.022554259799157757,0.024296908218429204,0.030594476391026162,0.0345435033510843,0.04781094325867725,3.3174885403815884,Blood
phecode_965-5,Psychostimulants causing adverse effects in therapeutic use,6,10,5,9,9,8,14,8,14,20,1.1938872970391595e-4,1.9899309493960559e-4,9.949852742179416e-5,1.791080419510836e-4,1.7911160643209679e-4,1.5921982286794706e-4,2.7864578150190074e-4,1.5923883835267422e-4,2.7866796711717987e-4,3.98120869495979e-4,3.33466040289832,Rx
phecode_391-8,Otosclerosis,23,16,22,22,27,35,31,46,54,77,4.5866985741350086e-4,3.190874100073789e-4,4.387714399680894e-4,4.387714399680894e-4,5.385351842987075e-4,6.981011648316579e-4,6.183551752338779e-4,9.175775951488071e-4,0.0010772207704123362,0.001536128955033316,3.34909506304981,Hearing
phecode_504-32,Chronic periodontitis,70,66,73,81,85,110,104,125,132,235,0.0013958960655672324,0.0013161568220795277,0.0014558072750478622,0.0016153477983407785,0.0016953209142765966,0.002193988471587849,0.002074399122369602,0.0024932681759250023,0.002633048751296577,0.0046877181783726634,3.358214335583628,GI
phecode_122-1,Hodgkin lymphoma,26,17,16,25,10,16,23,36,32,88,5.177838849723185e-4,3.3856448657691387e-4,3.1866796789420225e-4,4.979286169534736e-4,1.99179380950484e-4,3.187060534231022e-4,4.5815820401984026e-4,7.171743331274778e-4,6.37513696583325e-4,0.0017532325224632918,3.386031457037374,Neoplasms
phecode_100-5,"Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses",5,9,7,12,9,15,8,7,16,17,9.950644801783155e-5,1.7912586577501792e-4,1.3932843693397823e-4,2.3885350318471338e-4,1.7914012738853502e-4,2.9857282191126413e-4,1.5925785837994945e-4,1.3936172330725278e-4,3.1854742374771045e-4,3.3846337627172634e-4,3.401421546180341,Neoplasms
phecode_619-2,"Disorders of uterus, NEC",206,210,197,243,294,318,328,417,510,704,0.007631890930646117,0.0077815244376922225,0.00730035204743376,0.009005670236815772,0.010896556836292206,0.011787382311513085,0.012158505393483338,0.015458185053380783,0.018907095721806183,0.02610210967335286,3.420136622830779,Genitourinary
phecode_628,Ovarian cyst,358,356,441,507,505,551,579,733,855,1236,0.013591495823842066,0.013516591996355076,0.016744503929832556,0.019251946079362064,0.019179642992783897,0.02092828927377697,0.021995137517094667,0.02784954407294833,0.03248603670352217,0.04696227060298644,3.4552687365437507,Genitourinary
phecode_628-2,Corpus luteum cyst or hematoma,343,350,416,510,480,557,590,700,832,1186,0.012929734620024126,0.01319360675512666,0.015682135183021074,0.019226419362135264,0.018098182640826483,0.021003808590067497,0.02225071654849902,0.026405130139569973,0.0313855671658682,0.044742898102388046,3.460465308630175,Genitourinary
phecode_610-5,Mammary duct ectasia,19,23,14,25,44,39,33,46,49,66,6.9655753931884e-4,8.433249000843325e-4,5.13347022587269e-4,9.167919615680809e-4,0.0016137313870754786,0.0014304577464788733,0.0012105205238252448,0.0016873922453321596,0.0017975714442936277,0.0024213963385552335,3.4762330487774267,Genitourinary
phecode_139-1,Benign neoplams of the bone and/or cartilage,25,30,27,33,39,31,49,53,51,87,4.980674981073435e-4,5.977048135160981e-4,5.379557680812911e-4,6.575276958635531e-4,7.771246388363057e-4,6.177390749855529e-4,9.765041152673429e-4,0.0010562608366383004,0.0010164019371425154,0.001733931240657698,3.4813177877428996,Neoplasms
phecode_556-3,"Abdominal or pelvic swelling, mass, or lump",381,501,545,535,631,666,725,852,995,1343,0.007647377611850425,0.010056202328382176,0.01094004054840717,0.01073995262376039,0.012667630289889986,0.013370540643632932,0.01455531017867898,0.017106029272993754,0.019977512749467935,0.026966788482390265,3.5262791836775995,GI
phecode_337-2,Inflammatory polyneuropathy,32,33,38,30,47,35,51,55,66,113,6.374501992031873e-4,6.573836132193868e-4,7.570324328631763e-4,5.976809977288122e-4,9.364228646570102e-4,6.973639642152663e-4,0.0010161994141909259,0.0010959013290294298,0.0013152388354157947,0.0022519829407309975,3.532798238271752,Neuro
phecode_384-3,Mydriasis,15,12,14,14,13,22,22,33,34,53,2.986203738727081e-4,2.389010551463269e-4,2.7872344661450556e-4,2.787345451649511e-4,2.588455488521195e-4,4.3804631344204845e-4,4.3807248108323376e-4,6.571610642026446e-4,6.771154880210304e-4,0.00105554559757822,3.5347407274634373,Eye
phecode_104,Malignant sarcoma-related cancers,115,124,157,166,192,223,224,257,296,411,0.002292983470580025,0.0024724836497048972,0.003130545751829475,0.0033100697906281156,0.0038285907994177353,0.004447192086790045,0.0044673128315583744,0.005125750413849498,0.005904059040590406,0.00819851987791985,3.5754814559766452,Neoplasms
phecode_438-3,Aneurysm of carotid artery,12,18,15,25,18,18,25,28,34,43,2.3881547524279574e-4,3.5825886193101525e-4,2.985490516091794e-4,4.976015604784937e-4,3.5828738629351697e-4,3.5829451809387314e-4,4.976609933313427e-4,5.574246978957217e-4,6.768997989209421e-4,8.561132458637785e-4,3.584831531513595,Cardio
phecode_688,Granulomatous disorder of the skin,181,208,299,281,278,338,354,364,412,649,0.0036338084721943384,0.004175952137163966,0.0060031722448651795,0.005641890535276874,0.00558188097341579,0.006786739754633255,0.007108290998172727,0.007309677289796574,0.008274089247700527,0.013034745932918257,3.587075662534024,Derm
phecode_537-1,Peritonitis,169,168,176,179,188,214,242,318,343,608,0.0033714365511600536,0.0033515540837090532,0.0035112919958502913,0.0035711435639613756,0.0037507730981784808,0.0042695822193847014,0.004828604493395587,0.0063454055671954505,0.006844394779901824,0.0121340331690183,3.599069116351363,GI
phecode_344-2,Benign intracranial hypertension,10,8,11,7,11,18,21,12,19,36,1.9904062419139745e-4,1.5923883835267422e-4,2.189621195533173e-4,1.393478520523948e-4,2.1897955527243047e-4,3.5836585171617423e-4,4.181184668989547e-4,2.3892959541255176e-4,3.783051927365403e-4,7.168316043089545e-4,3.6014336632086184,Neuro
phecode_139,Benign sarcoma-related cancers,873,1280,1469,1606,1746,1918,2040,2195,2577,3150,0.018103019243530194,0.026544451587482632,0.030463905767196865,0.03330637300649122,0.036211294771553604,0.03978262673193396,0.0423166279455692,0.04553186193162961,0.053458075758204375,0.06534456291747916,3.6095947332560305,Neoplasms
phecode_139-53,Lipoma of other skin subcutaneous tissue,240,334,371,389,420,480,534,567,631,866,0.004833836858006042,0.006727225120344821,0.007472908189985095,0.007835632994259241,0.008460748171874055,0.009670010878762238,0.01075788710262299,0.011423160609235233,0.012713571889103804,0.017449123514003628,3.6097874269595005,Neoplasms
phecode_148,"Benign neoplasm of the eye, brain and other parts of central nervous system",149,212,264,252,289,318,374,410,451,538,0.0029728651237031127,0.0042301859685529575,0.0052677787532923615,0.005028534940336034,0.005766851578401245,0.006346292009259998,0.007464175946992376,0.008182979402842088,0.00900163666121113,0.010738308616594479,3.612107569555136,Neoplasms
phecode_106-13,Malignant neoplasm of the cervix,28,34,33,30,49,55,53,65,82,102,0.0010403894028907963,0.00126347082868822,0.0012264010703136614,0.0011150343802267236,0.0018214259162887517,0.0020444576611404358,0.0019701869818965836,0.0024163568773234202,0.0030486671375989888,0.003792385484830458,3.64515966261579,Neoplasms
phecode_442,Disease of capillaries,26,13,19,29,22,29,41,45,63,95,5.176704828272772e-4,2.588455488521195e-4,3.783277911630593e-4,5.774936774399108e-4,4.3812482574580796e-4,5.775511829841472e-4,8.165378793913806e-4,8.962179602079225e-4,0.0012548051068576095,0.0018922418085848022,3.6553017244681425,Cardio
phecode_334-21,Bell's palsy,122,159,163,167,167,195,215,246,312,447,0.0024402928351402167,0.003180445262336727,0.00326071735781872,0.00334093546192934,0.00334113598623532,0.003901326450993338,0.004301548557480693,0.004922067268252666,0.006243496357960458,0.008945009205154886,3.6655474606763394,Neuro
phecode_321-1,Encephalitis,16,16,18,21,33,20,31,38,39,59,3.1872509960159364e-4,3.187314488336421e-4,3.586014543281203e-4,4.1839336946126874e-4,6.575276958635531e-4,3.985016338566988e-4,6.176898399984059e-4,7.571681909657879e-4,7.771246388363057e-4,0.0011757672379434038,3.6889697090474294,Neuro
phecode_334-42,Fourth [trochlear] nerve palsy,13,7,14,18,21,21,27,28,37,48,2.58732212160414e-4,1.3931734500945367e-4,2.7863469001890734e-4,3.5825886193101525e-4,4.1796867225285116e-4,4.179936305732484e-4,5.374524752672333e-4,5.573803125311038e-4,7.365969222193466e-4,9.556803249313105e-4,3.693704455859515,Neuro
phecode_060,Adenovirus,7,15,9,12,13,10,9,11,19,26,1.3932011782501392e-4,2.985609362870962e-4,1.7914012738853502e-4,2.3886776678543704e-4,2.5878886809730463e-4,1.9908024924847207e-4,1.7918292585808712e-4,2.1900135382655093e-4,3.782901286186437e-4,5.176704828272772e-4,3.7156908198819596,ID
phecode_320-1,Infective meningitis,17,17,26,18,27,21,35,42,55,64,3.393145845392308e-4,3.3932813030200206e-4,5.190242344392542e-4,3.593388165774974e-4,5.390405078959452e-4,4.1926209870627693e-4,6.988120195667365e-4,8.385744234800838e-4,0.0010981770261366132,0.001277904237051236,3.766134128264939,Neuro
phecode_557,Gastrointestinal hemorrhage,2091,2494,2725,3112,3431,3843,4391,5066,5846,7893,0.04460133953329636,0.053199658703071674,0.058132093182012116,0.06639074966932627,0.07319778977236362,0.0819962447725527,0.09369465485970341,0.10810234086592835,0.12475192590853802,0.16843790012804097,3.776521106553236,GI
phecode_618,Genital prolapse,819,889,1093,1339,1511,1723,1916,2111,2394,3092,0.03163383545770568,0.034341561401475644,0.042228489742301895,0.051736795332483286,0.05838936548419507,0.06658422537388414,0.07404830917874396,0.08158769421040427,0.09253962118283726,0.11952992113808567,3.7785465912882024,Genitourinary
phecode_610-3,Fibrosclerosis of breast,9,10,16,15,14,15,9,17,24,34,3.294289897510981e-4,3.6604560928291666e-4,5.857158545960391e-4,5.491689243611335e-4,5.126139650690198e-4,5.493298176225005e-4,3.296220334016994e-4,6.227106227106227e-4,8.791208791208791e-4,0.0012454212454212454,3.780545380545381,Genitourinary
phecode_334-2,Facial nerve disorders and weakness,159,198,193,198,231,281,284,305,397,604,0.003183055733504164,0.003963805253042922,0.0038640185793224952,0.003964360796876564,0.004625458040487775,0.005626864775025531,0.005686938064438615,0.006107573391004846,0.007950335436066887,0.012096208919952736,3.8001875972923216,Neuro
phecode_614-33,"Pelvic inflammatory disease, NOS",26,13,17,19,25,23,37,35,43,99,9.608988099637816e-4,4.8046716191743356e-4,6.283264340626848e-4,7.022471910112359e-4,9.241119284367723e-4,8.502772643253234e-4,0.0013680396361754048,0.001294282967236151,0.0015902366863905326,0.003661378009541773,3.810367930083896,Genitourinary
phecode_177,Abnormality of the lymph nodes,902,923,991,1098,1272,1415,1601,1861,2261,3445,0.018387899050026503,0.018816765881105764,0.02020387359836901,0.022386233893328982,0.025934307908740597,0.028851055153430522,0.03264548754129114,0.03795016109955544,0.04610804086710035,0.07025737243545295,3.82084827876797,Blood
phecode_545,Nonspecific abnormal results of function study of liver,858,1001,1029,1238,1343,1507,1723,2019,2284,3287,0.017363500222608977,0.02025741692637714,0.020824900833805553,0.025056163856787224,0.027182383063128708,0.03050236813342509,0.034876424508633076,0.04087127269782789,0.04623949792489118,0.06654789140161561,3.8326311255471257,GI
phecode_120-22,Mature T-Cell,19,13,22,15,16,27,34,43,48,73,3.7813955339728535e-4,2.5873736167502585e-4,4.378806576171331e-4,2.9857282191126413e-4,3.1849035571391605e-4,5.374952720323293e-4,6.768863229145929e-4,8.560791574588385e-4,9.556232455354476e-4,0.001453372620848929,3.8434821424829098,Neoplasms
phecode_144-12,Benign neoplasms of the vagina,13,20,14,9,20,25,26,16,27,50,4.7598125366139424e-4,7.323592954703577e-4,5.127453852915324e-4,3.2965825427640015e-4,7.326544069162576e-4,9.15851558779353e-4,9.526252152566592e-4,5.862523816503004e-4,9.89337144113444e-4,0.001832172957127153,3.849254446542831,Neoplasms
phecode_139-6,Hemangioma and lymphangioma,208,275,293,379,404,435,437,550,626,803,0.004167084042872884,0.005509476299234684,0.0058700965660936815,0.007593212189209224,0.008094732412991645,0.00871638680719753,0.00875786604673534,0.011022927689594356,0.012546347329391723,0.01609411953341083,3.8622018101452,Neoplasms
phecode_537,Abnormality of the peritoneum,192,195,201,208,239,249,305,413,416,743,0.003831111820576263,0.0038911282276409788,0.004010935286253068,0.004150702426564496,0.004769602267057814,0.004969663100750439,0.006087459832744546,0.008243512974051896,0.008303890452522108,0.014831523474928138,3.8713366170286383,GI
phecode_144,Gynecological benign neoplasms,857,766,897,1048,1175,1370,1653,1984,2393,3317,0.03542932738021415,0.03167252429191648,0.037096774193548385,0.04334160463192721,0.04859588899458207,0.05666308214078915,0.06837642192347466,0.08207504240268068,0.0990029374043275,0.1372362432767894,3.8735209902243395,Neoplasms
phecode_130,"Cancer (solid tumor, excluding BCC)",3326,4220,4687,5285,5989,7108,8163,8273,9757,12879,0.07118245050829321,0.09032340917360501,0.10032106164383561,0.11312556188192988,0.12819744418520024,0.15215343779433171,0.1747479288420782,0.17711410832798116,0.20889802385081466,0.2757579650565262,3.8739599871515895,Neoplasms
phecode_614-3,Pelvic inflammatory disease (PID),52,24,42,52,49,68,67,78,87,202,0.0019307886529036091,8.911663139133341e-4,0.0015596568754873928,0.0019310754604872252,0.0018199376021393553,0.0025259091415623493,0.002488948326460864,0.002897689278549669,0.003232278198840838,0.007505666406569316,3.887357839648554,Genitourinary
phecode_349-15,Intracranial space-occupying lesion found on diagnostic imaging of central nervous system*,21,16,21,14,19,15,28,38,59,82,4.1792708167489256e-4,3.184333081240298e-4,4.1796867225285116e-4,2.7864578150190074e-4,3.7817718596365517e-4,2.985668789808917e-4,5.573581224993531e-4,7.564296520423601e-4,0.001174526705552127,0.0016324905434999004,3.9061611823706186,Neuro
phecode_440-1,Venous thromboembolism,919,1114,1179,1325,1487,1683,1757,2051,2518,3593,0.018877613902469084,0.022883671247509296,0.02422038703315666,0.027221366204417053,0.03055019106709948,0.03457840236686391,0.03610175063696885,0.042145278947909176,0.05174149799650673,0.07383888203863542,3.911452073345865,Cardio
phecode_106-11,Malignant neoplasm of the vulva,18,18,15,24,20,29,31,18,46,71,6.58713313327966e-4,6.587374199451052e-4,5.490081253202547e-4,8.785416209092906e-4,7.321448182450489e-4,0.001061648850490555,0.0011349906637864752,6.590509666080844e-4,0.001684426379581823,0.002599970704555442,3.9470444151490005,Neoplasms
phecode_139-61,Hemangioma,200,253,297,353,412,428,443,525,609,792,0.0040060892556686165,0.005068108974358975,0.005949876795480497,0.007071739086884228,0.008254031854152058,0.008574920361428887,0.008876154601374501,0.010519566393491895,0.012203430586726514,0.015870471304905417,3.96158704713049,Neoplasms
phecode_729,Other acquired musculoskeletal deformity,17,17,18,22,31,26,31,27,46,68,3.386386725364037e-4,3.386454183266932e-4,3.585728799378474e-4,4.3828193481552317e-4,6.175790899673281e-4,5.179798784739516e-4,6.176406128588791e-4,5.379664866803483e-4,9.166450790108204e-4,0.0013550945577011219,4.001594228891412,Musc/Skel
phecode_104-3,Malignant neoplasm of other connective and soft tissue,52,64,59,71,95,88,93,111,145,208,0.0010358565737051792,0.0012750019921906129,0.0011754392955333306,0.0014145116946248555,0.0018927696200514035,0.0017534421264470878,0.0018530695199952178,0.002211728136768486,0.002889309554647803,0.004145077720207254,4.001594260661618,Neoplasms
phecode_139-5,Lipoma,563,877,1055,1121,1253,1385,1584,1551,1787,2282,0.011537358088446248,0.017972784654479875,0.021621067732349626,0.022974607013301087,0.02568096575188047,0.02838929201000287,0.03246966218432273,0.03179386261607527,0.036632364396703705,0.04678338595268359,4.054947900033843,Neoplasms
