endpoint,phecode_string,freq,phecode_category,delta,.lower,.upper,.width,.point,.interval,pos,highlight,endpoint_id
phecode_683,Nail disorders,0.044971540128007643,Derm,0.17475760779732813,0.17051002014368566,0.18012837851402938,0.9999734466277217,median,qi,pos,NO,72
phecode_367-21,Corneal ulcer,0.002015223919311232,Eye,0.17494735970263753,0.14854703730464897,0.20114795968434535,0.9999734466277217,median,qi,pos,NO,144
phecode_030,Campylobacter,0.007726253838588001,ID,0.1750000179584132,0.16107890825665835,0.18372705560606195,0.9999734466277217,median,qi,pos,NO,58
phecode_965,Psychotropic agents causing adverse effects in therapeutic use,2.34847836514062e-4,Rx,0.17510117357807392,0.01826067695422698,0.25450176952180703,0.9999734466277217,median,qi,pos,NO,14
phecode_230-1,Protein-calorie malnutrition,0.0014313584965758878,Metab,0.17512266534685073,0.15148751092460208,0.19881218383976082,0.9999734466277217,median,qi,pos,NO,40
phecode_325-12,Fasciculation*,0.0013725728469631078,Neuro,0.17529739278899953,0.14629749914614287,0.20334763508160042,0.9999734466277217,median,qi,pos,NO,132
phecode_605,Male sexual dysfuction,0.12243828043084548,Genitourinary,0.17541069762049488,0.1706042602917838,0.179124436666726,0.9999734466277217,median,qi,pos,NO,136
phecode_334-12,Atypical face pain,9.929061045781346e-4,Neuro,0.17550459586966283,0.1496945406661087,0.20699511288710848,0.9999734466277217,median,qi,pos,NO,133
phecode_605-1,Male erectile dysfunction,0.12204606213098114,Genitourinary,0.17551568252435928,0.17177733431342393,0.17865307512482306,0.9999734466277217,median,qi,pos,NO,137
phecode_594-33,Nocturnal enuresis,6.164686917696442e-4,Genitourinary,0.17557034621911932,0.13326807792935577,0.23012010343590983,0.9999734466277217,median,qi,pos,NO,138
phecode_734,Diseases of the jaws,0.0065044745747804686,Musc/Skel,0.17558274187436368,0.16615836819438023,0.1837832688856937,0.9999734466277217,median,qi,pos,NO,132
phecode_288-2,Panic disorder [episodic paroxysmal anxiety],0.00851269844471789,Mental,0.1755922778059758,0.1629931126418005,0.18651260969826486,0.9999734466277217,median,qi,pos,NO,28
phecode_374-32,Retinal microaneurysms,5.13764098642707e-4,Eye,0.17581297742809282,0.14981062149422836,0.2070594644879491,0.9999734466277217,median,qi,pos,NO,145
phecode_526-3,Intestinal infection due to protozoa,9.310021730029306e-4,GI,0.17587028031663188,0.1497050294172067,0.20806896578493483,0.9999734466277217,median,qi,pos,NO,136
phecode_344-3,Cerebrospinal fluid leak,4.7577716906612306e-4,Neuro,0.17595159143478412,0.12146712322673367,0.23497733194018197,0.9999734466277217,median,qi,pos,NO,134
phecode_734-9,Jaw pain,0.0059316175794844744,Musc/Skel,0.17610051420318523,0.167859452951926,0.18565603604645037,0.9999734466277217,median,qi,pos,NO,133
phecode_668,Dermatitis [eczema],0.1095735212702091,Derm,0.17621506373822732,0.17262907884772094,0.17964575912126374,0.9999734466277217,median,qi,pos,NO,73
phecode_504-4,Gingival enlargement*,3.264493655138094e-4,GI,0.17634827138555303,0.1019908768877247,0.2294235491518345,0.9999734466277217,median,qi,pos,NO,137
phecode_722,Fasciopathy,0.07049666219969636,Musc/Skel,0.1764261752106845,0.17319643576978136,0.18068102770729155,0.9999734466277217,median,qi,pos,NO,134
phecode_603-5,Orchitis and epididymitis,0.022744575132778045,Genitourinary,0.17689044205594162,0.16603421696942866,0.18692082492752304,0.9999734466277217,median,qi,pos,NO,139
phecode_247-42,Hypomagnesemia*,0.001146426076416463,Metab,0.1769531615816598,0.13878137045715325,0.209343612590296,0.9999734466277217,median,qi,pos,NO,41
phecode_826-3,Raised antibody titer*,0.003947411614089223,Signs/Symptoms,0.17696143499602573,0.1654628119764931,0.19310905933018624,0.9999734466277217,median,qi,pos,NO,53
phecode_604-5,Balanoposthitis,0.01595770523516967,Genitourinary,0.17731396148626904,0.16197716951462152,0.18782384246652278,0.9999734466277217,median,qi,pos,NO,140
phecode_468-23,Pneumonia due to Pseudomonas,4.935902921935113e-4,Resp,0.17736629508040164,0.1369220497064601,0.2141451032287583,0.9999734466277217,median,qi,pos,NO,84
phecode_342-4,Monoplegia,0.003643241368726719,Neuro,0.1774768204373839,0.16082534664613277,0.19603477979793804,0.9999734466277217,median,qi,pos,NO,135
phecode_721-5,Bursitis,0.0540848289526691,Musc/Skel,0.17760646316621664,0.17405296054487446,0.1815518262315698,0.9999734466277217,median,qi,pos,NO,135
phecode_603-2,Spermatocele,0.016669274967023633,Genitourinary,0.1778324658055735,0.1663909329328628,0.1902101636482244,0.9999734466277217,median,qi,pos,NO,141
phecode_542-3,Hepatic failure,0.002761688393143367,GI,0.17786579456854268,0.16038636190519936,0.19146240374377188,0.9999734466277217,median,qi,pos,NO,138
phecode_465-2,Chronic Pharyngitis,0.056732853604952234,Resp,0.17799551355689397,0.1750506028550232,0.18231477304643887,0.9999734466277217,median,qi,pos,NO,85
phecode_683-1,Ingrowing nail,0.017322700639420388,Derm,0.17812114493512826,0.17205446660217752,0.18491597349071223,0.9999734466277217,median,qi,pos,NO,74
phecode_473,Other diseases of upper respiratory tract,0.019648449236464974,Resp,0.1785671880645882,0.17156462212999588,0.18494329365089782,0.9999734466277217,median,qi,pos,NO,86
phecode_370-1,Degeneration of iris and ciliary body,6.270016779759192e-4,Eye,0.17874348563844156,0.1448854227294215,0.2119102694006654,0.9999734466277217,median,qi,pos,NO,146
phecode_232-2,Vitamin B group deficiency,0.027050169853168254,Metab,0.17879739709099085,0.17193347618533586,0.18366978277792123,0.9999734466277217,median,qi,pos,NO,42
phecode_840-2,Allergy to insects,0.022952215834778113,Signs/Symptoms,0.17885331390562115,0.17068303319756392,0.18452002909842274,0.9999734466277217,median,qi,pos,NO,54
phecode_714-7,Fusion of spine*,2.8661678738408443e-4,Musc/Skel,0.1792262932838946,0.10101954639060376,0.23562060470026067,0.9999734466277217,median,qi,pos,NO,136
phecode_381-8,Heterophoria,8.123590069309356e-4,Eye,0.1793503481424117,0.13669084115088684,0.21201713427755298,0.9999734466277217,median,qi,pos,NO,147
phecode_712-1,Loose body in joint,0.0025345433733954706,Musc/Skel,0.17943648171300453,0.1551306397251506,0.2074645845846307,0.9999734466277217,median,qi,pos,NO,137
phecode_488-2,Hyperventilation,0.0010292929595164717,Resp,0.17964918874529812,0.14309501406241926,0.2133171756309562,0.9999734466277217,median,qi,pos,NO,87
phecode_116-2,Secondary malignancy of respiratory organs,0.01301341361191914,Neoplasms,0.17997100129744031,0.17061451431089572,0.185735310145574,0.9999734466277217,median,qi,pos,NO,165
phecode_339,Primary disorders of muscles,4.4199687018432466e-4,Neuro,0.18015307847155626,0.13594898489781615,0.23475560692128142,0.9999734466277217,median,qi,pos,NO,136
phecode_148-3,Benign neoplasm of brain,2.4086168766409947e-4,Neoplasms,0.18028079690114118,0.10824175742765103,0.24681539522357165,0.9999734466277217,median,qi,pos,NO,166
phecode_360-11,Hordeolum externum,0.021354141384722424,Eye,0.18034329414090478,0.17289505771784547,0.18812193034073704,0.9999734466277217,median,qi,pos,NO,148
phecode_733-6,Temporomandibular joint disorders,0.013188914949517318,Musc/Skel,0.180619470805075,0.17607342610007606,0.18704275881436502,0.9999734466277217,median,qi,pos,NO,138
phecode_701-11,Acute/subacute osteomyelitis,5.557414666794148e-4,Musc/Skel,0.18067030542828572,0.14452187242229209,0.2393995294541159,0.9999734466277217,median,qi,pos,NO,139
phecode_360-1,Hordeolum,0.021354141384722424,Eye,0.18069814908324855,0.17412930049348765,0.18880083253796778,0.9999734466277217,median,qi,pos,NO,149
phecode_089,Infections,0.30572891662666024,ID,0.18082727590685188,0.17866083202267338,0.18328747270690954,0.9999734466277217,median,qi,pos,NO,59
phecode_331-7,Drug induced headache,4.7376383470021496e-4,Neuro,0.18087112519204684,0.13902287275327957,0.2284737581496948,0.9999734466277217,median,qi,pos,NO,137
phecode_288-41,Agoraphobia,3.4673994703248394e-4,Mental,0.18089610699791897,0.13222855906861003,0.22562671481243118,0.9999734466277217,median,qi,pos,NO,29
phecode_391-7,Perforation of tympanic membrane,0.005496731239722456,Hearing,0.18092512025647806,0.16694120444210164,0.19654092880085297,0.9999734466277217,median,qi,pos,NO,26
phecode_232-27,Vitamin B12 deficiency,0.005115508256294551,Metab,0.18101162791575692,0.16863243517914658,0.20521965717543728,0.9999734466277217,median,qi,pos,NO,43
phecode_139-1,Benign neoplams of the bone and/or cartilage,8.468834688346884e-4,Neoplasms,0.1810313071485622,0.14941289952015097,0.21931525880128666,0.9999734466277217,median,qi,pos,NO,167
phecode_723-7,Iliotibial band syndrome*,0.0010968863159948321,Musc/Skel,0.1810676666259292,0.15070493995645629,0.20334041252910603,0.9999734466277217,median,qi,pos,NO,140
phecode_679-4,Pruritus,0.06589211092820058,Derm,0.1811418119649073,0.1774808934610308,0.1843600608809619,0.9999734466277217,median,qi,pos,NO,75
phecode_668-2,Seborrheic dermatitis,0.022421239967478142,Derm,0.181353386818219,0.1762988586868972,0.18648808709877362,0.9999734466277217,median,qi,pos,NO,76
phecode_542-1,Fibrosis and cirrhosis of liver,0.005034556542632354,GI,0.18141450899563555,0.16881927387587195,0.19263957088831626,0.9999734466277217,median,qi,pos,NO,139
phecode_710-41,Flat foot [pes planus],0.003794122406900148,Musc/Skel,0.18143387958087748,0.16251971391020562,0.19619134931193713,0.9999734466277217,median,qi,pos,NO,141
phecode_289,Obsessive-compulsive disorder,0.0010696211625345232,Mental,0.1814718267289499,0.1465009620560573,0.2059147275936877,0.9999734466277217,median,qi,pos,NO,30
phecode_396-3,Mixed conductive and sensorineural hearing loss,0.0013639495199295924,Hearing,0.18147630260347897,0.15330108845992857,0.21089432046479023,0.9999734466277217,median,qi,pos,NO,27
phecode_724-3,Nontraumatic hematoma of soft tissue,0.004273222800368044,Musc/Skel,0.1814793450216205,0.17060376083525094,0.19989475152588937,0.9999734466277217,median,qi,pos,NO,142
phecode_308,Signs and symptoms involving emotional state,0.07320600366243946,Mental,0.18156393475127258,0.17901967770018481,0.1857390023173775,0.9999734466277217,median,qi,pos,NO,31
phecode_660,Infection of the skin,0.2293561079269416,Derm,0.18184201327023986,0.17984388898605747,0.18402464122526777,0.9999734466277217,median,qi,pos,NO,77
phecode_464,Nasopharyngitis,0.018333845051683555,Resp,0.1821463002537691,0.17501567507226393,0.1908069884683339,0.9999734466277217,median,qi,pos,NO,88
phecode_464-1,Acute nasopharyngitis,0.01831694516992656,Resp,0.18227135119890914,0.17544969869708565,0.18937221694242337,0.9999734466277217,median,qi,pos,NO,89
phecode_208-1,Hypoparathyroidism,3.9019262774827e-4,Endo,0.1827947682332557,0.14160792329928898,0.22710941750931257,0.9999734466277217,median,qi,pos,NO,37
phecode_347-2,Disorders of meninges,3.4632379284264163e-4,Neuro,0.18308350693544023,0.11017506990367815,0.2658354713254678,0.9999734466277217,median,qi,pos,NO,138
phecode_135-12,Benign neoplasm of the tongue,2.52835439963528e-4,Neoplasms,0.1832807776875629,0.07584893830511416,0.2355228683021845,0.9999734466277217,median,qi,pos,NO,168
phecode_722-1,Plantar fascial fibromatosis [Plantar fasciitis],0.05127122984573149,Musc/Skel,0.18360942184333584,0.17927731731176746,0.1885760348497969,0.9999734466277217,median,qi,pos,NO,143
phecode_503,Diseases of pulp and periapical tissues,0.01297390075218335,GI,0.1836747376154751,0.17489655494014747,0.19100742756626649,0.9999734466277217,median,qi,pos,NO,140
phecode_706-2,Ankylosing spondylitis,0.001009333341312253,Musc/Skel,0.18377899932619374,0.14112206977129496,0.22022868340225252,0.9999734466277217,median,qi,pos,NO,144
phecode_288-3,Generalized anxiety disorder,0.017358799733729325,Mental,0.18381370903985533,0.17801292682745865,0.19162211730570264,0.9999734466277217,median,qi,pos,NO,32
phecode_202-32,Drug or chemical induced diabetes mellitus*,3.423382899406282e-4,Endo,0.18410734675590917,0.07920343811344138,0.22935308372097715,0.9999734466277217,median,qi,pos,NO,38
phecode_709-1,Acquired deformities of fingers,0.0037205324637437907,Musc/Skel,0.18415907116124125,0.16837563557400317,0.19614801623086223,0.9999734466277217,median,qi,pos,NO,145
phecode_524-1,Irritable bowel syndrome,0.019684715668560403,GI,0.18429144851727258,0.17743232782011248,0.18946267074435852,0.9999734466277217,median,qi,pos,NO,141
phecode_296-4,Borderline personality disorder,5.177158377239619e-4,Mental,0.1844899133180018,0.15765090751437721,0.2047210561096466,0.9999734466277217,median,qi,pos,NO,33
phecode_610-5,Mammary duct ectasia,0.001312995353170077,Genitourinary,0.18455302004829827,0.14270344903255655,0.2406739737511549,0.9999734466277217,median,qi,pos,NO,142
phecode_733,"Dentofacial anomalies, including malocclusion",0.0133871747361637,Musc/Skel,0.18463660718294478,0.1778379466257702,0.19125779549961697,0.9999734466277217,median,qi,pos,NO,146
phecode_387-4,Presbyopia,4.3996735083912325e-4,Eye,0.1848616773028674,0.12897371923825282,0.23910971412572044,0.9999734466277217,median,qi,pos,NO,150
phecode_503-5,Periapical abscess,0.012617577005369182,GI,0.18500455950563632,0.1771883620511912,0.19331116078714308,0.9999734466277217,median,qi,pos,NO,142
phecode_369-44,Senile corneal changes including arcus senilis,2.7072650253208907e-4,Eye,0.18504950557892264,0.127092793004594,0.24937842208719674,0.9999734466277217,median,qi,pos,NO,151
phecode_716,Intervertebral disc disorder,0.039461404871335835,Musc/Skel,0.18532933487982695,0.18042780770670686,0.191226049752385,0.9999734466277217,median,qi,pos,NO,147
phecode_680-3,Xerosis cutis*,0.013099661538891116,Derm,0.18533665016967943,0.17518669276422866,0.19297197327991794,0.9999734466277217,median,qi,pos,NO,78
phecode_724-1,Myalgia,0.05022250738263866,Musc/Skel,0.1854277596802104,0.18182233517364435,0.19077304849099025,0.9999734466277217,median,qi,pos,NO,148
phecode_089-2,Viral infections,0.17649033704234737,ID,0.18558111622943568,0.18338635561707095,0.1883866913103792,0.9999734466277217,median,qi,pos,NO,60
phecode_685,Disorders of sweat glands,0.02524780783420735,Derm,0.18587457117420547,0.17939595876048234,0.1927876657943161,0.9999734466277217,median,qi,pos,NO,79
phecode_168-3,Hereditary deficiency of other clotting factors,7.428000175245045e-4,Blood,0.18597995967755954,0.1473486097980491,0.23351425746143212,0.9999734466277217,median,qi,pos,NO,57
phecode_374-41,Hypertensive retinopathy,3.305133509474384e-4,Eye,0.18617905228800957,0.13748427986158,0.24448781470908387,0.9999734466277217,median,qi,pos,NO,152
phecode_613-5,Mastodynia,0.0511541226479965,Genitourinary,0.18640114143787534,0.18156651308813126,0.19289589097275855,0.9999734466277217,median,qi,pos,NO,143
phecode_668-5,Lichen simplex chronicus,0.0036233040702314447,Derm,0.1865616556591429,0.1647694779740172,0.20118830005173904,0.9999734466277217,median,qi,pos,NO,80
phecode_005,Mycobacteria,0.0015758816026335445,ID,0.1867136321094215,0.15389086664034135,0.21963968725430458,0.9999734466277217,median,qi,pos,NO,61
phecode_504,Periodontal diseases,0.007184080798364795,GI,0.18701680338369026,0.1754592127323498,0.20280002135805078,0.9999734466277217,median,qi,pos,NO,143
phecode_374-13,Horseshoe tear of retina without detachment,2.209245393424808e-4,Eye,0.18707486489027175,0.10564563832165279,0.24533395234849487,0.9999734466277217,median,qi,pos,NO,153
phecode_710-4,Acquired deformities of the ankle and foot,0.009612110578328987,Musc/Skel,0.18735425057609534,0.17660745931535252,0.19933441482423003,0.9999734466277217,median,qi,pos,NO,149
phecode_614-52,Vaginitis and vulvovaginitis,0.04339118029255964,Genitourinary,0.18744908686958783,0.18095613274088476,0.19424916565055983,0.9999734466277217,median,qi,pos,NO,144
phecode_542-4,Portal hypertension,0.002570412580088959,GI,0.1881880764040576,0.16665523144167102,0.20699640548973172,0.9999734466277217,median,qi,pos,NO,144
phecode_462,Sinusitis,0.08083573551229901,Resp,0.18834982994575022,0.18505720090035893,0.19237958695465726,0.9999734466277217,median,qi,pos,NO,90
phecode_679,Skin symptoms,0.20580238521905703,Derm,0.18835335277854803,0.18591010384458895,0.19043565592685874,0.9999734466277217,median,qi,pos,NO,81
phecode_525-3,Disorders of intestinal carbohydrate absorption,0.0017174770222694207,GI,0.1890504552276977,0.16594424677740377,0.22046345873564982,0.9999734466277217,median,qi,pos,NO,145
phecode_679-2,Pallor and flushing,0.005528700785351846,Derm,0.18934330125701232,0.17843529693362892,0.20189154514313143,0.9999734466277217,median,qi,pos,NO,82
phecode_542-5,Hepatorenal syndrome,2.547542517091423e-4,GI,0.18951795941334781,0.12880600848626814,0.24096306405901766,0.9999734466277217,median,qi,pos,NO,146
phecode_529-1,Diarrhea,0.07511163427460113,GI,0.18973755005246234,0.18606823304014725,0.19315980128320714,0.9999734466277217,median,qi,pos,NO,147
phecode_360-12,Hordeolum internum,0.004440938907137651,Eye,0.1900003905494851,0.17613472078420095,0.20887140119488237,0.9999734466277217,median,qi,pos,NO,154
phecode_504-1,Gingivitis,0.0024596562470676786,GI,0.1900055964260855,0.16769627870585121,0.2116172087491139,0.9999734466277217,median,qi,pos,NO,148
phecode_700-9,Other diffuse diseases of connective tissue,9.915143889045956e-4,Musc/Skel,0.19035521393397864,0.16108315222634595,0.2198746493190417,0.9999734466277217,median,qi,pos,NO,150
phecode_401-3,Hypertensive chronic kidney disease,0.0030761379018865516,Cardio,0.19046279555439666,0.17582302686047793,0.20621023275064795,0.9999734466277217,median,qi,pos,NO,155
phecode_679-3,Changes in skin texture,0.010960218245046017,Derm,0.19061561324705611,0.18275304325749975,0.1989709295911828,0.9999734466277217,median,qi,pos,NO,83
phecode_352-3,Parageusia*,0.0026281078022323975,Neuro,0.19072368264578682,0.16562108570315864,0.2058788465116268,0.9999734466277217,median,qi,pos,NO,139
phecode_366-42,Conjunctival hyperemia,0.0022645153438372264,Eye,0.19072528407055805,0.17131317481691738,0.20699650844172765,0.9999734466277217,median,qi,pos,NO,155
phecode_280-8,Other psychoactive substance related disorders,0.0018022112973130305,Mental,0.1912435214412419,0.16392399471279268,0.21342537707024822,0.9999734466277217,median,qi,pos,NO,34
phecode_515,Heartburn and epigastric pain,0.04313061748570095,GI,0.19126808145119967,0.1871334716025673,0.19873937511486187,0.9999734466277217,median,qi,pos,NO,149
phecode_392,Otalgia and effusion of ear,0.04819919002052003,Hearing,0.19142170732638697,0.18659174188991468,0.1956442073910244,0.9999734466277217,median,qi,pos,NO,28
phecode_660-4,Carbuncle and furuncle,0.013198292343086743,Derm,0.19150657274160415,0.18363440718160945,0.19866007653000006,0.9999734466277217,median,qi,pos,NO,84
phecode_334-23,Facial weakness,8.262669260282046e-4,Neuro,0.19171164831408616,0.15634789452629927,0.2209611567365074,0.9999734466277217,median,qi,pos,NO,140
phecode_089-3,Fungal infections,0.14073225463564426,ID,0.19189850938725778,0.18916786031295302,0.19464372046831166,0.9999734466277217,median,qi,pos,NO,62
phecode_679-21,Pallor,0.0019520901307900388,Derm,0.19201101891606176,0.16771305078831397,0.21378325661061956,0.9999734466277217,median,qi,pos,NO,85
phecode_280-13,Alcoholic liver disease,0.0035407404453836797,Mental,0.1924237239181354,0.18016163546386255,0.20709298787232172,0.9999734466277217,median,qi,pos,NO,35
phecode_719-7,Muscle weakness (generalized),0.004185127039950209,Musc/Skel,0.19296305090008947,0.1803987562268641,0.20616417538470058,0.9999734466277217,median,qi,pos,NO,151
phecode_329-42,Cognitive communication deficit,0.004709347456054405,Neuro,0.19299160340884336,0.18118147811643537,0.2041763330364575,0.9999734466277217,median,qi,pos,NO,141
phecode_325-1,Abnormal involuntary movements,0.002548981702735721,Neuro,0.19320411117511138,0.1648388392814083,0.21676002597816735,0.9999734466277217,median,qi,pos,NO,142
phecode_386-41,Scotoma,0.001121875983883245,Eye,0.1932532684643501,0.16363005233416403,0.2277869212860844,0.9999734466277217,median,qi,pos,NO,156
phecode_165,Hemoglobinopathies,0.0015384032132873342,Blood,0.19383176618863157,0.1681278554929122,0.22362108359409094,0.9999734466277217,median,qi,pos,NO,58
phecode_335,Nerve root and plexus disorders,0.019119091036611024,Neuro,0.1941494146206582,0.1840546195115909,0.20594015446480754,0.9999734466277217,median,qi,pos,NO,143
phecode_333-11,Obstructive sleep apnea,0.010057035131723995,Neuro,0.1941559896683051,0.1876916794759847,0.20370427561241697,0.9999734466277217,median,qi,pos,NO,144
phecode_283-8,Other problems related to lifestyle,0.18328138822028842,Mental,0.19430385635255992,0.19187907684760386,0.19712395254762555,0.9999734466277217,median,qi,pos,NO,36
phecode_460,Acute respiratory infection,0.29362183591488766,Resp,0.1945965759802954,0.1926795550295792,0.19661279803787018,0.9999734466277217,median,qi,pos,NO,91
phecode_084-7,Giardiasis,8.151096212829308e-4,ID,0.1946620868096598,0.15023310756470876,0.25183349508576386,0.9999734466277217,median,qi,pos,NO,63
phecode_716-3,Spinal disc displacement (herniation),0.026415662895909176,Musc/Skel,0.19543005933517643,0.18982443965024823,0.20165531426737235,0.9999734466277217,median,qi,pos,NO,152
phecode_239-12,Familial hypercholesterolemia*,0.003061458530699349,Metab,0.19573636616418866,0.18334004945729657,0.20787402231217833,0.9999734466277217,median,qi,pos,NO,44
phecode_682-1,Cutaneous cyst,0.04927283975212591,Derm,0.19607707840882266,0.1914406023516394,0.20003416066414878,0.9999734466277217,median,qi,pos,NO,86
phecode_710-1,Acquired deformities of the forearm and hand,2.986185904008059e-4,Musc/Skel,0.19654808905472626,0.12812154344013818,0.25719222689269244,0.9999734466277217,median,qi,pos,NO,153
phecode_583-1,"End stage renal disease [CDK, stage 5]",0.004303625889528973,Genitourinary,0.19688564413949222,0.18320219687560602,0.20847082080875326,0.9999734466277217,median,qi,pos,NO,145
phecode_718-1,Radiculopathy,0.020876683326532013,Musc/Skel,0.19708345183437465,0.19146375475356453,0.20362420308812249,0.9999734466277217,median,qi,pos,NO,154
phecode_488-11,Orthopnea,0.0013258955767645759,Resp,0.19720041365278534,0.16716476855666315,0.22164223740349742,0.9999734466277217,median,qi,pos,NO,92
phecode_367-9,Chorioretinal inflammation,4.3212630036163196e-4,Eye,0.19730468994927702,0.1403882089372129,0.2765435132962514,0.9999734466277217,median,qi,pos,NO,157
phecode_232,Vitamin deficiencies,0.07211508475428802,Metab,0.19770414898140865,0.1928223594112618,0.2016094197455486,0.9999734466277217,median,qi,pos,NO,45
phecode_382,Other disorders of binocular movement,6.791083566175226e-4,Eye,0.1977126127621177,0.15839402138397204,0.23188069053443458,0.9999734466277217,median,qi,pos,NO,158
phecode_716-2,Degenerative disc disease,0.010295146286752587,Musc/Skel,0.19796362880957624,0.1874361679780615,0.20664891184681247,0.9999734466277217,median,qi,pos,NO,155
phecode_367-12,Allergic [atopic] conjunctivitis,0.0071195210467446144,Eye,0.19824068797189093,0.18800457823087408,0.20727811821506117,0.9999734466277217,median,qi,pos,NO,159
phecode_333-43,"Circadian rhythm sleep disorder, jet lag or shift work type",2.309119429249377e-4,Neuro,0.19843231119853805,0.12932234219619956,0.26446127387486035,0.9999734466277217,median,qi,pos,NO,145
phecode_239-2,Hyperglyceridemia,0.004759509499980962,Metab,0.19930196628063235,0.18426174790242547,0.2125509824283162,0.9999734466277217,median,qi,pos,NO,46
phecode_800-1,Chest pain on breathing,0.020114321712039317,Signs/Symptoms,0.1995414955690299,0.19362384896991147,0.2039456047515669,0.9999734466277217,median,qi,pos,NO,55
phecode_679-1,Rash and other nonspecific skin eruption,0.13423468521413906,Derm,0.19957288847408888,0.19690535889146024,0.20251274485689577,0.9999734466277217,median,qi,pos,NO,87
phecode_604-1,Redundant prepuce and phimosis,0.006950642088094223,Genitourinary,0.199649007453981,0.1826067481220214,0.2212254047995079,0.9999734466277217,median,qi,pos,NO,146
phecode_507-11,Recurrent oral aphthae [Recurrent aphthous stomatitis],0.0033037133738321872,GI,0.199735986293208,0.18156975138880452,0.2110281799265851,0.9999734466277217,median,qi,pos,NO,150
phecode_352,Disturbances of sensation of smell and taste,0.00838806489061348,Neuro,0.19988529720928155,0.19022359118640428,0.21242046904308107,0.9999734466277217,median,qi,pos,NO,146
phecode_813,Clubbing of fingers,0.00033241703010265116,Signs/Symptoms,0.2000367629318749,0.15441368166581562,0.2651310404967289,0.9999734466277217,median,qi,pos,NO,56
phecode_601-11,Acute prostatitis,0.004289497297178999,Genitourinary,0.20036975456197464,0.17035177716607194,0.2264407541565727,0.9999734466277217,median,qi,pos,NO,147
phecode_685-4,Prickly heat and miliaria,0.002287219710804419,Derm,0.20041218319882842,0.17744381221205333,0.21895863731421777,0.9999734466277217,median,qi,pos,NO,88
phecode_171-7,Eosinophilia,9.160518166701516e-4,Blood,0.20050906502102256,0.16114483409381142,0.23105638617749763,0.9999734466277217,median,qi,pos,NO,59
phecode_509-3,Hypertrophy of tongue papillae,0.0018164978638224134,GI,0.20064550572918866,0.17925783252222013,0.22511086726744806,0.9999734466277217,median,qi,pos,NO,151
phecode_712-6,Instability of joint,0.0031439631513137133,Musc/Skel,0.20122520130802818,0.17691036114572756,0.21704885859388812,0.9999734466277217,median,qi,pos,NO,156
phecode_324-34,Torticollis,0.009770820647787202,Neuro,0.20132680441755202,0.1928417397672823,0.2115850595826633,0.9999734466277217,median,qi,pos,NO,147
phecode_679-5,Pyoderma,0.0010516550571412577,Derm,0.2013873585095886,0.17406208037241735,0.23023858187603907,0.9999734466277217,median,qi,pos,NO,89
phecode_342-2,Quadriplegia,3.702516716066733e-4,Neuro,0.20161047494955775,0.15506560244169312,0.255908750573664,0.9999734466277217,median,qi,pos,NO,148
phecode_396-1,Conductive hearing loss,0.0029914171489278424,Hearing,0.2017381337149557,0.18317567772037158,0.21845844271797538,0.9999734466277217,median,qi,pos,NO,29
phecode_712-61,Recurrent dislocation of joint,0.0010246698230750061,Musc/Skel,0.20199637248272462,0.17018778559561012,0.24805817879985254,0.9999734466277217,median,qi,pos,NO,157
phecode_718-2,Cervicalgia,0.0801810845727724,Musc/Skel,0.2021659455846468,0.19932672273682378,0.20572688638368963,0.9999734466277217,median,qi,pos,NO,158
phecode_809,Pain,0.21426027478035262,Signs/Symptoms,0.20216699959754453,0.1994736783842322,0.2043306897857365,0.9999734466277217,median,qi,pos,NO,57
phecode_627-3,Postmenopausal atrophic vaginitis,0.05259677807165184,Genitourinary,0.20254513582520456,0.19660018351950803,0.21044564836159363,0.9999734466277217,median,qi,pos,NO,148
phecode_666-3,Urticaria due to cold and heat,3.225703681284547e-4,Derm,0.20276442327131072,0.1519301806704261,0.2578091420874176,0.9999734466277217,median,qi,pos,NO,90
phecode_116-7,Secondary malignant neoplasm of skin,9.474220566224005e-4,Neoplasms,0.20288009956484282,0.16665925808002005,0.23682748344567955,0.9999734466277217,median,qi,pos,NO,169
phecode_444-12,Gastric varices*,7.596163500870939e-4,Cardio,0.20303160111656454,0.15765907819378616,0.2644226961284464,0.9999734466277217,median,qi,pos,NO,156
phecode_462-2,Chronic sinusitis,0.06072557686780554,Resp,0.20307671782447356,0.19922093007041783,0.20655114380717762,0.9999734466277217,median,qi,pos,NO,93
phecode_139-4,Benign neoplasm of peripheral nerves*,0.0010138553592912176,Neoplasms,0.20309421783575304,0.16792769288606124,0.2639061568001062,0.9999734466277217,median,qi,pos,NO,170
phecode_280-82,Other psychoactive substance dependence,0.0014148132944625004,Mental,0.20317113815112364,0.16547997601466996,0.23050654583199093,0.9999734466277217,median,qi,pos,NO,37
phecode_800-11,Pleurodynia*,0.019323505723576776,Signs/Symptoms,0.20405917171423366,0.19929118302022905,0.20954762436302973,0.9999734466277217,median,qi,pos,NO,58
phecode_360-13,Abscess of eyelid,6.451677137366959e-4,Eye,0.20420918472832666,0.17250284382284484,0.2556623721192387,0.9999734466277217,median,qi,pos,NO,160
phecode_375-7,Hypotony of eye,2.2689456965663287e-4,Eye,0.2048261012451218,0.1431433249347619,0.2751196819982531,0.9999734466277217,median,qi,pos,NO,161
